الأمانة,البلدية,البلدية التي درست الطلب,تاريخ اصدار الرخصة ميلادي,تاريخ نهاية الرخصة ميلادي,تاريخ تقديم الطلب,الغرض,حالة الرخصة,حالة الطلب,نوع سند الملكية
أمانة منطقة الجوف,بلدية أبوعجرم,بلدية أبوعجرم,5/30/16 12:00:00 AM,8/16/25 12:00:00 AM,8/11/24 5:24:33 PM,تجديد رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,2/11/24 12:00:00 AM,1/9/27 12:00:00 AM,1/30/24 10:25:32 AM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,3/16/21 12:00:00 AM,7/20/25 12:00:00 AM,7/29/24 8:52:35 PM,تجديد رخصة بناء,منتهية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,9/28/24 12:00:00 AM,8/27/27 12:00:00 AM,9/25/24 8:11:46 PM,إصدار رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,6/19/11 12:00:00 AM,5/16/14 12:00:00 AM,8/6/24 7:31:33 PM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية أبوعجرم,بلدية أبوعجرم,5/6/24 12:00:00 AM,4/25/25 12:00:00 AM,5/6/24 9:27:16 AM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,10/6/24 12:00:00 AM,9/4/27 12:00:00 AM,10/3/24 7:11:28 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية العيساويه,بلدية العيساويه,6/1/24 12:00:00 AM,5/1/27 12:00:00 AM,5/14/24 9:43:38 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,11/23/11 12:00:00 AM,10/20/14 12:00:00 AM,6/24/24 7:48:26 PM,تصحيح بيانات رخصة انشائية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,3/14/24 12:00:00 AM,3/4/25 12:00:00 AM,3/14/24 11:09:05 AM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,1/28/24 12:00:00 AM,12/25/26 12:00:00 AM,1/27/24 9:38:53 AM,إصدار رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,10/12/23 12:00:00 AM,9/9/26 12:00:00 AM,3/4/24 4:23:09 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,12/20/16 12:00:00 AM,11/18/19 12:00:00 AM,8/22/24 11:25:26 AM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,5/28/22 12:00:00 AM,4/25/25 12:00:00 AM,7/29/24 5:32:19 PM,نقل ملكية رخصة بناء فورية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,6/13/24 12:00:00 AM,5/13/27 12:00:00 AM,6/12/24 9:27:58 AM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,5/27/18 12:00:00 AM,11/20/25 12:00:00 AM,11/6/24 11:17:00 AM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,4/28/24 12:00:00 AM,4/17/25 12:00:00 AM,4/25/24 5:20:47 PM,إصدار تقرير فني,منتهية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,1/3/24 12:00:00 AM,12/22/24 12:00:00 AM,1/2/24 11:04:39 AM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,9/5/24 12:00:00 AM,8/25/25 12:00:00 AM,9/5/24 10:49:10 AM,إصدار تقرير فني,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية صوير,بلدية صوير,7/2/24 12:00:00 AM,6/1/27 12:00:00 AM,3/14/24 11:03:37 AM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,3/2/24 12:00:00 AM,1/29/27 12:00:00 AM,2/29/24 1:02:19 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية جنوب سكاكا - قارا,بلدية جنوب سكاكا - قارا,9/17/24 12:00:00 AM,8/16/27 12:00:00 AM,9/9/24 8:21:55 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,10/10/24 12:00:00 AM,9/8/27 12:00:00 AM,9/17/24 10:50:20 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,8/26/24 12:00:00 AM,8/16/25 12:00:00 AM,8/25/24 2:10:12 PM,إصدار تقرير فني,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,3/4/12 12:00:00 AM,12/29/17 12:00:00 AM,5/6/24 11:03:33 AM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,2/14/24 12:00:00 AM,2/3/25 12:00:00 AM,2/12/24 5:21:17 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,4/2/24 12:00:00 AM,3/23/25 12:00:00 AM,4/1/24 1:51:15 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية أبوعجرم,بلدية أبوعجرم,3/21/24 12:00:00 AM,2/18/27 12:00:00 AM,3/20/24 10:25:54 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,1/25/24 12:00:00 AM,12/22/26 12:00:00 AM,1/22/24 1:41:00 PM,إصدار رخصة بناء,موقوفة,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,5/6/24 12:00:00 AM,4/4/27 12:00:00 AM,5/5/24 9:09:27 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,11/25/24 12:00:00 AM,10/23/27 12:00:00 AM,11/24/24 8:43:33 AM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,10/26/23 12:00:00 AM,9/22/26 12:00:00 AM,6/25/24 12:35:09 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,10/3/24 12:00:00 AM,9/1/27 12:00:00 AM,10/19/24 1:36:11 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,10/20/20 12:00:00 AM,10/3/25 12:00:00 AM,10/13/24 4:45:22 PM,تجديد رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية جنوب سكاكا - قارا,بلدية جنوب سكاكا - قارا,6/27/21 12:00:00 AM,5/25/24 12:00:00 AM,1/25/24 10:09:44 AM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,7/24/24 12:00:00 AM,6/23/27 12:00:00 AM,7/23/24 12:43:32 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية جنوب سكاكا - قارا,بلدية جنوب سكاكا - قارا,8/7/18 12:00:00 AM,7/5/21 12:00:00 AM,2/25/24 7:08:07 PM,تصحيح بيانات رخصة انشائية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية صوير,بلدية صوير,6/2/07 12:00:00 AM,4/30/10 12:00:00 AM,11/12/24 7:58:51 PM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,7/22/24 12:00:00 AM,6/21/27 12:00:00 AM,7/10/24 9:51:01 AM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,12/27/23 12:00:00 AM,11/24/26 12:00:00 AM,1/17/24 8:52:37 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,6/6/24 12:00:00 AM,5/27/25 12:00:00 AM,6/3/24 5:54:55 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,2/8/24 12:00:00 AM,1/5/27 12:00:00 AM,2/7/24 5:44:40 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,5/26/24 12:00:00 AM,5/16/25 12:00:00 AM,5/25/24 5:06:43 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,6/4/91 12:00:00 AM,10/16/25 12:00:00 AM,10/27/24 10:24:02 AM,تجديد رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,2/27/24 12:00:00 AM,1/25/27 12:00:00 AM,2/21/24 6:16:13 PM,إصدار رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,6/9/99 12:00:00 AM,5/7/02 12:00:00 AM,5/23/24 9:03:27 AM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,9/2/24 12:00:00 AM,8/2/27 12:00:00 AM,8/31/24 10:14:57 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,12/7/23 12:00:00 AM,11/3/26 12:00:00 AM,12/10/24 10:12:25 AM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,4/4/12 12:00:00 AM,3/2/15 12:00:00 AM,9/18/24 1:47:58 PM,تصحيح بيانات رخصة انشائية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية جنوب سكاكا - قارا,بلدية جنوب سكاكا - قارا,5/3/21 12:00:00 AM,5/5/25 12:00:00 AM,5/13/24 7:08:55 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية أبوعجرم,بلدية أبوعجرم,8/19/84 12:00:00 AM,7/17/87 12:00:00 AM,4/23/24 6:02:18 PM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,11/27/24 12:00:00 AM,10/25/27 12:00:00 AM,11/24/24 12:45:53 PM,إصدار رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,3/5/24 12:00:00 AM,2/23/25 12:00:00 AM,3/4/24 10:20:17 AM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,8/29/13 12:00:00 AM,9/4/25 12:00:00 AM,10/20/24 12:30:32 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,10/28/24 12:00:00 AM,9/26/27 12:00:00 AM,10/27/24 10:47:59 AM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,11/7/19 12:00:00 AM,10/6/22 12:00:00 AM,1/23/24 8:05:40 PM,تصحيح بيانات رخصة انشائية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,6/6/17 12:00:00 AM,8/27/25 12:00:00 AM,8/18/24 8:17:45 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,7/9/24 12:00:00 AM,6/8/27 12:00:00 AM,7/7/24 12:35:24 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,9/29/24 12:00:00 AM,8/28/27 12:00:00 AM,12/2/24 6:37:25 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,2/15/24 12:00:00 AM,2/4/25 12:00:00 AM,2/11/24 1:32:12 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,1/30/24 12:00:00 AM,1/18/25 12:00:00 AM,1/29/24 5:53:14 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,5/19/24 12:00:00 AM,5/9/25 12:00:00 AM,5/15/24 10:33:15 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,4/30/24 12:00:00 AM,3/29/27 12:00:00 AM,2/18/24 7:49:26 PM,إصدار رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,10/27/24 12:00:00 AM,9/25/27 12:00:00 AM,10/13/24 6:03:55 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,1/14/24 12:00:00 AM,1/2/25 12:00:00 AM,1/11/24 7:38:34 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,2/5/24 12:00:00 AM,1/24/25 12:00:00 AM,2/5/24 9:22:17 AM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,1/25/24 12:00:00 AM,12/22/26 12:00:00 AM,1/24/24 10:14:50 AM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,7/31/24 12:00:00 AM,7/20/25 12:00:00 AM,7/29/24 6:30:13 PM,رخصة هدم,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية جنوب سكاكا - قارا,بلدية جنوب سكاكا - قارا,5/8/23 12:00:00 AM,4/6/26 12:00:00 AM,4/18/24 11:18:47 AM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,7/11/24 12:00:00 AM,6/10/27 12:00:00 AM,7/10/24 12:52:37 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,8/17/24 12:00:00 AM,7/17/27 12:00:00 AM,7/15/24 1:51:45 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,1/6/01 12:00:00 AM,12/5/03 12:00:00 AM,2/6/24 6:03:08 PM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,11/3/20 12:00:00 AM,9/20/25 12:00:00 AM,9/30/24 11:23:12 AM,تجديد رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,4/21/24 12:00:00 AM,4/10/25 12:00:00 AM,4/18/24 10:40:15 AM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,2/26/24 12:00:00 AM,1/24/27 12:00:00 AM,2/26/24 8:08:24 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية العيساويه,بلدية العيساويه,5/29/24 12:00:00 AM,5/19/25 12:00:00 AM,5/28/24 11:45:59 AM,إصدار تقرير فني,منتهية,منتهى,صك
